,count,mean,std,min,25%,50%,75%,max
OD_12-3,10769.0,4099.55782875864,8764.571130940314,0.0,40.0,1917.68,6393.893333,623575.3422
OD_12-4,10769.0,5849.432546537568,7686.546965943885,0.0,875.928889,2656.204444,6933.12,80465.90222
OD_12-5,10769.0,1098.1764736235489,2424.0426712465032,2.595556,78.728889,231.591111,994.755556,34492.21333
OD_12-6,10769.0,24541.13568956821,184139.81374402237,0.0,13489.15556,20364.97778,29842.88889,19088743.53
OD_12-7,10769.0,10625.261741832217,10144.285603370503,0.0,2917.591111,7472.026667,15715.26222,143221.5733
OD_12-8,10769.0,4015.8010891385434,5202.667691967123,8.222222,508.986667,1566.8444439999996,6080.355556,91153.08444
OD_12-9,10769.0,56117.79060806369,197503.5705598396,656.462222,11705.92,17672.29333,76490.81778,19088743.53
OD_12-10,10769.0,170765.9550640825,192448.27004954495,0.0,124571.68,161238.3378,209218.2222,19088743.53
OD_12-11,10769.0,8419.214305301059,33800.971237516555,2.933333,153.902222,361.626667,1159.164444,280649.4756
OD_12-12,10769.0,21430.19294325162,184655.61636528367,139.048889,8286.666667,17440.31111,27139.98222,19088743.53
OD_12-13,10769.0,20067.38095642269,77977.14570439004,371.875556,5802.622222,13317.21778,25781.90222,7837609.804
OD_12-14,10769.0,182.7701076094347,610.4210689235108,0.0,0.0,13.208889,128.56888899999998,14674.67556
OD_12-15,10769.0,17780.45682323153,48749.519525441254,105.44,2725.031111,5623.928889,10831.14667,411161.9911
OD_12-16,10769.0,11961.800383493057,184124.28411152962,163.955556,3780.373333,7374.293333,13864.36444,19088743.53
OD_12-17,10769.0,23116.773532228523,23023.631520072842,314.293333,4827.262222,12750.94222,38063.90222,191969.4667
OD_12-18,10769.0,17676.588180479554,19920.172866719626,428.355556,6913.4933329999985,12874.14222,21249.52,284726.8444
OD_12-19,10769.0,9559.396565026846,9407.682098027046,202.844444,2535.413333,7371.306667,13858.50667,137758.6489
OD_12-20,10769.0,95487.40084703377,74169.67780164344,1017.413333,31680.04444,89254.16,134037.76,1987280.133
OD_12-21,10769.0,34419.64304460607,187298.9591966325,1004.764444,7154.444444,20210.87111,43356.51556,19088743.53
OD_12-22,10769.0,390.8639795288336,996.321159188352,0.0,23.866667,88.34666700000002,318.64,18408.44444
OD_12-23,10769.0,2433.0043206367204,3377.59372025026,0.0,327.902222,1370.702222,3333.182222,141613.9378
OD_13-1,10769.0,6.936875203361509,324.63502508392565,0.0,0.0,0.0,0.0,29281.38667
OD_13-2,10769.0,5546.7597701165,10566.99681249502,0.0,67.564444,642.32,5866.737778,108088.08
OD_13-3,10769.0,13727.266754496368,26384.846866158692,0.462222,2394.773333,8541.04,17475.31556,301237.68
OD_13-4,10769.0,10233.578471556091,12368.719576807838,0.0,2838.942222,7145.111111,13888.81778,515870.7556
OD_13-5,10769.0,4452.68698102489,183969.85518019274,0.0,313.502222,1353.786667,3534.257778,19088743.53
OD_13-6,10769.0,2257.137275105028,2649.477122197278,0.0,164.497778,1594.062222,3377.128889,91089.03111
OD_13-7,10769.0,12322.732325062578,13811.880886210916,0.0,1378.622222,8797.484444,18003.17333,446404.0622
OD_13-8,10769.0,10398.331619364886,10991.241065614413,235.768889,3786.951111,7126.915556,13218.91556,348467.1733
OD_13-9,10769.0,3413.2220592091394,6510.996568935183,0.355556,175.324444,511.644444,2993.271111,110325.8311
OD_13-10,10769.0,6942.631884523327,6943.5172508336145,0.0,2291.706667000001,4909.475556,9068.524444,137277.1911
OD_13-11,10769.0,3099.3712025256773,5340.650995553197,1.217778,496.871111,1706.7822219999996,4068.524444,166298.6133
OD_13-12,10769.0,72065.6052,81798.5399982369,952.8,23133.94667,54468.68444,94625.19111,3455656.276
OD_13-13,10769.0,210.31998266459217,674.366046232744,0.0,0.0,0.0,96.16,7922.071111
OD_13-14,10769.0,129.817283762653,480.1729095747072,0.0,0.0,6.2933330000000005,133.422222,29551.76
OD_13-15,10769.0,10601.614138538811,10460.94625061026,33.484444,3130.426667,8009.288889,14974.97778,311000.3467
OD_13-16,10769.0,10995.452274746232,12819.985548560051,65.048889,838.551111,7327.688889,16813.51111,433572.2222
OD_13-17,10769.0,6200.6180481126885,7150.992745616422,0.0,1136.951111,4796.204444,8979.075556,226535.76
OD_13-18,10769.0,49121.73102781433,48395.372221232195,316.195556,9930.115556,40466.29333,77388.90667000001,1777348.747
OD_13-19,10769.0,9561.065533355806,10912.284131705768,79.324444,2646.862222,6037.111111,12038.15111,208653.6356
OD_13-20,10769.0,42841.13210324434,186440.3446641961,1506.364444,18968.69333,35202.4,56803.81333,19088743.53
OD_13-21,10769.0,8.336609020336223,154.78645611296633,0.0,0.0,0.0,0.7111109999999999,12267.22667
OD_13-22,10769.0,1295.3271716052525,2766.753689951081,0.337778,40.382222,231.297778,1232.897778,67197.01333
OD_13-23,10769.0,3567.5725780704856,3631.0555501622953,0.0,1122.817778,2524.008889,4997.031111,103623.9911
OD_14-1,10769.0,307.42595476191116,2709.8494832878473,0.0,0.0,0.96,11.466667,32067.44889
OD_14-2,10769.0,19.321382999535636,48.53645829538709,0.0,0.0,1.991111,21.164444,2093.688889
OD_14-3,10769.0,23.806231480917333,57.94323110511979,0.0,1.244444,11.928889,28.266667,3029.262222
OD_14-4,10769.0,12.431376508496578,45.2418573950559,0.0,0.0,0.462222,9.813333,2178.56
OD_14-5,10769.0,5.275012051351084,21.663843057863435,0.0,0.0,0.0,1.146667,942.293333
OD_14-6,10769.0,2.387265516761075,22.488381587673217,0.0,0.0,0.0,0.0,2064.0
OD_14-7,10769.0,88.87933720354755,383.7618493490588,0.0,1.6444439999999998,13.635556,92.968889,30126.57778
OD_14-8,10769.0,38.58412934292862,107.04611158874924,0.0,1.422222,6.577778,42.088889,4223.644444
OD_14-9,10769.0,8.603661984399693,31.718005622333013,0.0,0.0,0.0,2.897778,1169.715556
OD_14-10,10769.0,13.01911209304471,32.045652331333976,0.0,0.355556,1.7333330000000002,14.755556,1788.808889
OD_14-11,10769.0,4.744615537840126,26.79464994374844,0.0,0.0,0.0,0.924444,1198.044444
OD_14-12,10769.0,15491.261069035572,31045.080148608457,0.0,10120.26667,15277.95556,20791.43111,2293740.72
OD_14-13,10769.0,45.352815595877004,111.14684118491763,0.0,6.355556,24.568889,58.862222,5551.022222
OD_14-14,10769.0,0.027615067880026,2.1689254351595846,0.0,0.0,0.0,0.0,221.013333
OD_14-15,10769.0,308.90997823994786,1241.1426898043849,0.0,8.266667,43.475556,183.546667,80837.04888999999
OD_14-16,10769.0,40.80747744238095,141.6306466751268,0.0,1.671111,13.742222,48.817778,6803.217778
OD_14-17,10769.0,103.84135203630765,362.8095405249114,0.0,3.822222,23.822222,62.213333,9414.524444
OD_14-18,10769.0,2056.4562767579228,6297.109483624458,0.0,905.768889,1725.84,2763.768889,496225.7156
OD_14-19,10769.0,558.378724114959,1026.4800978604674,0.0,73.21777800000002,186.782222,677.848889,62036.32889
OD_14-20,10769.0,2043.6581322935278,3185.181971542116,0.0,292.275556,727.92,2230.595556,84692.08889
OD_14-21,10769.0,192.73077991651866,879.6854401549009,0.0,2.826667,20.248889,75.182222,32084.46222
OD_14-22,10769.0,4.37207132054976,54.97324500148248,0.0,0.0,0.0,0.8888889999999999,5546.897778000001
OD_14-23,10769.0,8.230847011793106,43.018289572915705,0.0,0.0,0.355556,4.764444,3683.368889
OD_15-1,10769.0,924.8494018845761,1274.3380743945638,0.0,222.275556,535.777778,1183.2,24852.46222
OD_15-2,10769.0,412.9430344381103,762.1925621014847,0.0,2.08,100.808889,601.688889,19719.40444
OD_15-3,10769.0,2616.586041827558,3627.87897299234,0.0,1.635556,1176.408889,3964.044444,34355.78667
OD_15-4,10769.0,3164.8417525546433,100588.66719883792,0.0,0.0,154.48,2737.6177780000007,10432072.38
OD_15-5,10769.0,2315.3317510131833,4565.349200149568,2.275556,149.226667,498.897778,2211.537778000001,56529.26222
OD_15-6,10769.0,90.85846658417671,487.87505353978923,0.0,5.813333,18.942222,47.262222,9371.128889
OD_15-7,10769.0,698.3767274363435,1296.1013779433445,0.0,0.773333,208.168889,831.804444,23076.71111
OD_15-8,10769.0,517.973721281828,1478.389222802874,0.0,26.551111,104.506667,335.466667,19550.66667
OD_15-9,10769.0,427.28930159439176,991.8071055245454,0.0,28.213333,62.50666700000001,346.666667,17841.893330000006
OD_15-10,10769.0,3326.902481822355,5914.512595611854,0.0,765.191111,1421.8577779999996,3030.924444,68238.74667000001
OD_15-11,10769.0,105027.52219644241,192006.8999589398,8.951111000000003,64609.52889,92503.87556,134523.7956,19088743.53
OD_15-12,10769.0,274316.81810035865,273566.99498633435,22952.32889,54827.23556,244350.9244,464116.9156,19088743.53
OD_15-13,10769.0,4678.304851174005,4697.7773492132255,46.142222,1777.715556,3203.68,5810.711111,60489.92
OD_15-14,10769.0,8.434093760423467,80.48037667250561,0.0,0.0,0.0,1.777778,5782.08
OD_15-15,10769.0,347858.99022448075,240392.26835305375,2.604444,246250.5067,320020.4444,440716.0,19088743.53
OD_15-16,10769.0,579.2769377190068,1512.2211727412496,0.0,57.45777800000001,220.871111,566.737778,71083.22667
OD_15-17,10769.0,198370.17716022165,214414.64804201951,19.271111,1070.222222,120250.5067,441805.4667,754134.9067
OD_15-18,10769.0,9980.117555384331,35765.208062690195,9.662222,422.995556,1156.053333,2942.746667000001,242952.7644
OD_15-19,10769.0,8422.464068673962,5590.362259257818,63.71555600000001,4592.32,7132.924443999998,10934.85333,61294.56
OD_15-20,10769.0,83250.23973007701,136622.4670863874,2030.888889,19774.0,28399.30667,53916.77333,640550.4
OD_15-21,10769.0,6584.990799618158,183968.88277720168,31.155556,807.297778,2302.4,8228.248889,19088743.53
OD_15-22,10769.0,97.53898948899673,321.9516441066597,0.0,4.444444,25.413333,61.04,9634.151111
OD_15-23,10769.0,370.59971564890157,860.1307692870956,0.0,55.573333,150.24,361.191111,35635.73333
OD_16-1,10769.0,1275.244549271334,1801.39802048786,0.0,256.684444,668.96,1635.911111,50255.22667
OD_16-2,10769.0,5121.251455509231,11201.63462676502,171.031111,953.484444,2180.373333,5713.706667,724616.4267
OD_16-3,10769.0,3129.9607070714924,183944.9346080498,0.0,17.368889000000006,539.12,1828.906667,19088743.53
OD_16-4,10769.0,1265.1834421772708,2946.8764426293983,0.0,129.911111,318.5422220000001,1053.004444,120859.2444
OD_16-5,10769.0,503.63402523028907,1628.687405392773,0.0,29.502222,98.871111,336.622222,106681.4844
OD_16-6,10769.0,262.68405898189144,1645.5794562959072,0.0,83.813333,124.924444,193.608889,110119.4489
OD_16-7,10769.0,3827.738564816709,6054.97103275957,0.0,890.48,2163.76,4509.457778,134761.6978
OD_16-8,10769.0,583.1989566784314,1543.6950036346216,3.1911110000000003,171.253333,326.853333,569.208889,86197.80443999999
OD_16-9,10769.0,771.7923653340204,1772.7744192232078,2.275556,96.808889,247.368889,852.568889,72184.28444
OD_16-10,10769.0,672.7346478030453,745.2454216555499,0.0,336.062222,525.546667,790.053333,30830.10667
OD_16-11,10769.0,392.4231784643896,1446.5742460943625,0.426667,82.106667,188.097778,420.942222,129472.9333
OD_16-12,10769.0,37764.47593570306,192674.7556250173,1076.453333,18127.36889,27330.97778,35925.78667,19088743.53
OD_16-13,10769.0,3550.3549348514152,5979.357904897757,70.826667,917.911111,2008.453333,4132.053333,117830.8889
OD_16-14,10769.0,23.016885095273416,146.4275580143961,0.0,0.0,0.462222,15.084444,5246.977778
OD_16-15,10769.0,1883.8410969717627,2319.9671892199567,26.88,699.955556,1270.897778,2290.533333,131924.8089
OD_16-16,10769.0,2215.2905339353697,2512.421138184738,2.311111,874.6311109999998,1771.297778,3166.773333,146345.5822
OD_16-17,10769.0,2878.73070727728,3721.7683480242986,8.533333,345.351111,1233.333333,4461.644444,115365.4756
OD_16-18,10769.0,10928.137731105555,18290.932121290407,206.497778,4514.417778,7980.293333,12905.6,1296757.022
OD_16-19,10769.0,8213.595155627827,11746.005694133475,178.773333,2762.088889,6028.275556000001,11051.88444,516067.3156
OD_16-20,10769.0,7901.2786149563635,9681.369117224593,159.76,1675.413333,5677.6,11069.44,465869.3511
OD_16-21,10769.0,11208.958130511286,184312.5771980256,99.902222,957.751111,4494.284444,13592.72,19088743.53
OD_16-22,10769.0,109.71548704030158,427.12898594976605,0.0,5.031111,19.955556,85.88444399999999,12695.18222
OD_16-23,10769.0,2314.121168373301,3561.9562291342386,0.0,490.986667,1207.884444,2781.893333,159337.3689
OD_17-1,10769.0,599.2080032183097,3245.6099649866924,0.0,113.84,320.497778,674.551111,182615.3333
OD_17-2,10769.0,3949.4044980980757,6765.922297969976,0.0,115.208889,2486.684444,6185.457778,320131.4756
OD_17-3,10769.0,19.07855181019585,98.57805711670503,0.0,0.0,0.0,0.0,1643.626667
OD_17-4,10769.0,0.017970099266412846,1.5840898878675915,0.0,0.0,0.0,0.0,161.40444399999996
OD_17-5,10769.0,0.20900733596434215,10.010276886775717,0.0,0.0,0.0,0.0,564.124444
OD_17-6,10769.0,24059.70563328463,27859.81941530932,0.0,34.862222,15075.2,44449.89333,124141.7778
OD_17-7,10769.0,1025.1316135828786,1824.3790724058767,0.0,0.0,170.933333,1525.537778,38937.73333
OD_17-8,10769.0,4204.483988414233,5523.413857379759,0.96,3359.466667,4083.715556,4686.853333,283383.6978
OD_17-9,10769.0,12166.398622400447,23949.786578995674,0.0,155.751111,9830.008889,18126.18667,1286375.076
OD_17-10,10769.0,129409.15351137634,174319.7665385952,0.0,5070.177778,133064.5689,237865.6178,6734629.698
OD_17-11,10769.0,58602.21288730056,126387.79271657998,350.7822220000001,4887.288889,42176.76444,92574.11556,6839088.8089999985
OD_17-12,10769.0,7887.362642973784,27983.210015159097,250.773333,2092.746667000001,4234.551111,9393.235556,1958251.796
OD_17-13,10769.0,1801.2725192624255,2787.116958975542,30.133333,659.2,1240.284444,2000.097778,114174.96
OD_17-14,10769.0,14.848790259355427,126.8895266444277,0.0,0.0,0.0,7.466667,11146.66667
OD_17-15,10769.0,120526.91599669181,205796.22660353483,50.871111,7940.204444,111985.4311,198297.4667,9749543.431
OD_17-16,10769.0,715.795891504871,3902.038001966125,0.0,8.986667,117.724444,624.4088889999998,198144.3733
OD_17-17,10769.0,8493.426578744818,11763.030326714652,0.0,32.675556,78.044444,15991.15556,55152.04444
OD_17-18,10769.0,1112.6093994007806,1905.9823162178086,1.2,309.182222,646.2044440000002,1252.115556,104842.6844
OD_17-19,10769.0,18584.072610885592,37950.824467979044,180.897778,11577.12,17645.244440000002,22987.77778,3090280.978
OD_17-20,10769.0,82966.619798031,163869.47792525947,145.644444,3877.013333,74060.68444,131533.4489,8017477.6
OD_17-21,10769.0,2427.1154858087075,2905.2305037775513,14.133333,496.853333,1305.271111,3826.64,80997.66222
OD_17-22,10769.0,105.00116424134085,303.72642273317024,0.0,6.746667,25.484444,74.035556,10449.70667
OD_17-23,10769.0,192.5472952171967,787.7232715549577,0.0,9.386667,48.355556,180.542222,48417.01333
OD_18-1,10769.0,6218.090411891272,183971.1724409213,0.0,1764.56,3153.804444000001,5392.097778,19088743.53
OD_18-2,10769.0,1012.8714676913348,2512.0408545961373,0.0,43.235556,151.208889,891.8577779999998,92272.55111
OD_18-3,10769.0,1739.2043557122295,1942.8545091972285,0.0,443.12,1125.724444,2404.568889,31138.43556
OD_18-4,10769.0,2824.009905805567,4819.49980383179,0.0,251.706667,768.4355559999998,2853.288889,66336.56
OD_18-5,10769.0,514.0991025695056,1215.6132926643368,0.0,44.231111,131.182222,423.964444,25569.84889
OD_18-6,10769.0,993.0363533082941,2526.5843012779974,0.0,174.84444399999995,325.191111,766.364444,165207.5644
OD_18-7,10769.0,11137.694392348638,153358.70696288368,0.0,3344.026667,6964.915556,12664.94222,15896948.6
OD_18-8,10769.0,1663.286094029066,2366.559087232194,0.0,383.662222,957.235556,1941.795556,44330.88
OD_18-9,10769.0,1882.619812830076,3026.813388836642,0.0,190.808889,555.164444,2127.893333,25297.42222
OD_18-10,10769.0,1390.4403668978505,1571.8387454940607,0.0,495.128889,940.888889,1774.391111,25514.0
OD_18-11,10769.0,761.6742196183475,1440.9845446858367,0.0,127.413333,328.737778,788.568889,55939.90222
OD_18-12,10769.0,32120.737352824573,185723.57463084854,0.0,15711.97333,25155.17333,38065.03111,19088743.53
OD_18-13,10769.0,43237.09843767894,104910.84386792415,0.0,8625.475556,18742.61333,31926.07111,873217.7511
OD_18-14,10769.0,8968.663027429551,13938.368450580063,0.0,0.0,6015.857778000001,13552.51556,444629.0311
OD_18-15,10769.0,2135.845814223882,2525.6843048057726,0.0,675.04,1366.488889,2665.662222,51572.24
OD_18-16,10769.0,8967.05304992189,184131.98308374037,0.0,1633.626667,3923.048889,8834.337778000001,19088743.53
OD_18-17,10769.0,1619.6053288699943,2190.7873830810463,0.0,191.084444,709.52,2298.462222,26016.99556
OD_18-18,10769.0,4097.679468531702,183933.78910160155,0.0,1011.377778,1697.4133329999993,3186.871111,19088743.53
OD_18-19,10769.0,21975.15189492603,184519.36723872085,0.0,8217.511111,16361.86667,28012.80889,19088743.53
OD_18-20,10769.0,107107.92738161673,189258.44146355818,0.0,75393.79556,99328.84444,127933.3778,19088743.53
OD_18-21,10769.0,41660.67592706878,187631.30360684014,0.0,5364.96,25050.53333,69531.16444,19088743.53
OD_18-22,10769.0,18.141738527997006,299.5546611701676,0.0,0.462222,2.773333,15.306667,30223.671110000007
OD_18-23,10769.0,66862.92447590876,189538.8313167042,0.0,33895.95556,51286.58667,81135.75111,19088743.53
OD_19-1,10769.0,1316.4167649916383,14056.449794506281,0.0,130.84444399999998,364.577778,973.52,654201.4222
OD_19-2,10769.0,10350.124258690033,110249.80862807992,0.355556,87.742222,419.164444,5877.075556000002,6213097.538
OD_19-3,10769.0,4415.19759466598,58951.20370382023,0.0,1.448889,256.595556,3958.56,3161172.311
OD_19-4,10769.0,2594.60529215193,18933.668103163145,0.0,99.2,296.817778,1652.453333,1113323.6090000002
OD_19-5,10769.0,1595.6043713580586,24929.895271401547,2.453333,115.075556,217.457778,1040.995556,2374808.142
OD_19-6,10769.0,765.6270917600515,4142.3942305588735,0.0,75.964444,132.24,314.8,305130.1867
OD_19-7,10769.0,70599.35827471924,466368.46076080296,0.0,2784.373333,11878.89778,42830.03556,19088743.53
OD_19-8,10769.0,2413.43209829159,27935.697514681895,0.0,73.226667,233.137778,1508.995556,1849131.253
OD_19-9,10769.0,1093.1126216177943,3176.7830035700927,0.924444,85.822222,188.684444,1247.102222,129525.7778
OD_19-10,10769.0,28240.335542569574,76036.75067211171,0.0,256.328889,458.24,918.524444,362819.3511
OD_19-11,10769.0,18629.958641875277,99007.5809670124,0.0,16.524444,78.391111,495.182222,7740762.756
OD_19-12,10769.0,135852.3276066541,504232.1532026987,377.928889,8804.533333,25001.68889,80144.61333,19088743.53
OD_19-13,10769.0,9422.355545711962,53146.49119352809,32.604444,869.1022220000001,3335.084444,10713.6,4069265.387
OD_19-14,10769.0,1036.0133387176363,3575.033690619147,0.0,0.0,0.0,15.724444,34183.93778
OD_19-15,10769.0,34996.018588129285,95147.83833801019,89.777778,1014.657778,2168.435556,7177.644444,1838223.013
OD_19-16,10769.0,160581.20860109502,319997.10873486137,393.955556,5077.635556,13604.04444,261104.2133,11189662.38
OD_19-17,10769.0,142188.79572302668,346682.3590435975,244.471111,12360.20444,21933.77778,39577.83111,13755523.32
OD_19-18,10769.0,36994.96042491665,398743.66013675765,319.724444,5788.346667,14451.81333,28986.52444,19088743.53
OD_19-19,10769.0,207296.76918700655,357335.46480481356,0.746667,11786.68444,34401.80444,263238.8,13014347.42
OD_19-20,10769.0,181848.12175895888,397312.23863384814,52.266667,20942.53333,31114.42667,214164.9511,14985024.53
OD_19-21,10769.0,20917.330211923098,124090.37646524742,45.404444,927.36,3573.591111,9134.826667,4192712.142
OD_19-22,10769.0,191.80644277165985,970.993114326883,0.0,33.964444,62.968889,118.746667,43073.04889
OD_19-23,10769.0,18098.372399097163,189052.81383939149,0.0,12368.82667,13403.51111,14739.11111,10289210.33
OD_20-1,10769.0,6236.698619288614,7124.961616759291,0.0,2081.484444,4392.568889,7912.16,69386.61333
OD_20-2,10769.0,2911.65397385346,5041.047636718997,0.0,173.075556,587.191111,3679.342222,70753.28889
OD_20-3,10769.0,10263.763792799597,10058.232050126038,10.257778,3099.991111,7157.644444,14348.03556,141003.7778
OD_20-4,10769.0,7962.769377115889,8395.14249631569,0.0,2239.857778,5415.182222,10841.39556,91029.29778
OD_20-5,10769.0,2758.0196324821163,3749.9425245820134,5.28,365.404444,1318.506667,3642.284444,42576.21333
OD_20-6,10769.0,1540.1616467070323,6974.77117853381,0.0,265.128889,505.582222,1037.048889,95856.47111
OD_20-7,10769.0,7959.28548735717,7528.769683414807,0.0,2305.235556,5828.4,11247.72444,74497.43111
OD_20-8,10769.0,4867.654904929032,3273.4611137377806,46.595556,2606.515556,4385.608889,6322.693333,79351.6
OD_20-9,10769.0,1535.5977259868057,2795.259653012251,0.355556,83.857778,207.048889,1490.151111,26377.06667
OD_20-10,10769.0,7392.851750287565,184206.50980737104,0.0,1636.871111,2997.262222,5676.906667,19088743.53
OD_20-11,10769.0,2308.8905075252105,3476.130829535371,5.884444,351.404444,986.844444,2861.048889,89534.45332999997
OD_20-12,10769.0,67492.91349465611,187193.49831084505,7395.76,40218.60444,59568.0,83719.76888999999,19088743.53
OD_20-13,10769.0,37444.70763368498,55681.20437542005,1258.524444,18708.51556,25680.00889,34411.85778,500677.6711
OD_20-14,10769.0,3427.254788556412,8025.455880245979,0.0,0.0,1.866667,78.328889,55583.23556
OD_20-15,10769.0,13952.81675763248,184160.75379019786,413.262222,4165.448889,8505.653333,17028.4,19088743.53
OD_20-16,10769.0,8332.092434162918,184062.07737345342,73.128889,1304.586667,3617.617778,8472.453333,19088743.53
OD_20-17,10769.0,8817.3683292729,6040.91679082252,149.635556,4711.057778,7844.524444,11442.32889,95878.43556
OD_20-18,10769.0,42222.40084040985,185463.21211728748,1325.546667,20166.78222,36265.47556,57967.6,19088743.53
OD_20-19,10769.0,18713.861828911064,9777.711918256322,345.244444,10592.26667,16915.306669999998,25359.28,195314.6489
OD_20-20,10769.0,310061.7776865244,197594.1628665846,18340.09778,254462.0978,308239.4756,358663.7067,19088743.53
OD_20-21,10769.0,38863.462949932,187587.67509808717,647.226667,6674.293333,16867.36,66122.72889,19088743.53
OD_20-22,10769.0,4206.767938417215,5723.141216135585,0.0,197.582222,1700.2755559999996,5650.515556,36378.97778
OD_20-23,10769.0,85403.47621107608,193817.580705198,0.0,44436.22222,68797.44889,108151.6356,19088743.53
OD_21-1,10769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OD_21-2,10769.0,10815.84532237543,186342.91599997974,0.0,61.226667000000006,294.595556,1499.991111,19088743.53
OD_21-3,10769.0,4364.393154938991,183945.51959779067,0.0,350.746667,2066.542222,3783.182222,19088743.53
OD_21-4,10769.0,3591.620499268535,184003.66105338812,0.0,0.0,113.511111,1652.168889,19088743.53
OD_21-5,10769.0,1196.7994543997597,1487.6560377849432,3.0933330000000003,359.573333,740.24,1551.315556,52886.02667
OD_21-6,10769.0,6276.938247961279,184076.78890319774,0.0,1297.991111,2644.72,5557.742222,19088743.53
OD_21-7,10769.0,51790.371868981325,202993.19180759482,0.0,210.32,29429.40444,73207.16444,19088743.53
OD_21-8,10769.0,9379.134349035377,28927.16361606623,306.515556,3964.764444,5414.053333,9556.488889,2819771.707
OD_21-9,10769.0,3074.1916564014255,183945.57208383363,0.0,171.84,460.746667,1424.737778,19088743.53
OD_21-10,10769.0,3132.213432394285,2878.817169223687,0.0,1177.795556,2089.1377780000007,4334.311111,41628.4
OD_21-11,10769.0,3943.650673130183,184015.1587911388,15.244444,639.9022219999998,1221.8577779999996,2307.608889,19088743.53
OD_21-12,10769.0,64993.958595564975,202063.1502312312,2913.742222,27001.58222,50339.52,88300.47111,19088743.53
OD_21-13,10769.0,1876.5605646870572,183947.3380469438,0.0,0.0,0.0,8.32,19088743.53
OD_21-14,10769.0,103.24534002470013,537.7167927255061,0.0,0.0,0.5955560000000001,46.115556,10951.43111
OD_21-15,10769.0,13207.192650513807,114264.80131679699,95.546667,2635.848889,5382.684444,19288.74667,11781581.36
OD_21-16,10769.0,9311.399451511757,9724.536762669153,161.262222,3436.568889,6157.786667,11394.21333,248988.1778
OD_21-17,10769.0,41356.83779664896,191824.93850403128,35.413333,1550.808889,3547.253333,77558.60444,19088743.53
OD_21-18,10769.0,74629.5693980821,192963.6030995186,2459.555556,34705.208889999994,53620.31111,93948.16889,19088743.53
OD_21-19,10769.0,63780.49694778406,152562.43546279325,303.368889,14699.67111,38696.57778,100831.1644,11111125.87
OD_21-20,10769.0,20623.586313912947,184430.92044130596,610.897778,10248.48889,15852.18667,23941.20889,19088743.53
OD_21-21,10769.0,2801.953810734239,183948.25319718115,0.0,3.76,136.977778,1202.968889,19088743.53
OD_21-22,10769.0,1133.7945336819575,2220.546451845244,0.0,20.853333,229.368889,987.804444,21448.84444
OD_21-23,10769.0,2360.99311398756,2166.6234364894717,0.0,887.591111,1799.955556,3135.92,41403.99111
OD_22-1,10769.0,438.76500490509966,4208.812083023088,0.0,2.862222,108.382222,350.1688890000001,427831.9378
OD_22-2,10769.0,246.9060162413411,1085.46353687661,0.0,0.0,2.168889,80.0,68659.55556000001
OD_22-3,10769.0,405.6089235571522,3611.2654674244945,0.0,26.631111,105.306667,328.177778,283722.48
OD_22-4,10769.0,253.3796374395955,2999.3875414332797,0.0,0.568889,14.968889,94.631111,226534.0089
OD_22-5,10769.0,58.64759300324992,424.20761082814,0.0,0.0,0.675556,14.293333,17977.35111
OD_22-6,10769.0,53.016279232890916,251.5047843655929,0.0,0.0,3.44,25.244444,9395.191111
OD_22-7,10769.0,1075.1109856521473,4056.3496238133675,0.0,49.68,149.99111100000005,650.684444,291785.3867
OD_22-8,10769.0,399.23383950886705,10457.926638889769,0.0,1.191111,18.951111,103.502222,1077366.862
OD_22-9,10769.0,107.1093637106517,445.38955512446194,0.0,1.324444,25.706667000000003,56.248889,10008.04444
OD_22-10,10769.0,127.23024979431779,600.6342270017807,0.0,0.426667,16.693333,66.96,10992.0
OD_22-11,10769.0,81.1568283520296,584.0101981401843,0.0,0.0,1.28,31.644444,16385.52889
OD_22-12,10769.0,6963.412133201059,84727.98291502568,0.462222,537.448889,1647.1555560000004,4565.884443999998,6509178.551
OD_22-13,10769.0,678.0984174776672,1449.180732810213,0.355556,84.151111,258.568889,729.128889,66550.46222
OD_22-14,10769.0,18.123705718357932,1557.5310968232368,0.0,0.0,0.0,0.337778,161533.3333
OD_22-15,10769.0,549.3749160629554,1778.962501511816,0.0,30.995556,140.826667,635.8311110000002,108582.6933
OD_22-16,10769.0,993.6687132754167,3154.259680070854,0.0,46.648889,204.524444,736.248889,149560.8533
OD_22-17,10769.0,895.1367369357514,4831.387439233491,0.0,1.351111,47.92,295.013333,330168.4622
OD_22-18,10769.0,358.8284776299527,863.7486588360164,0.0,37.048889,134.746667,349.52,49103.70667
OD_22-19,10769.0,241.50663736428658,1053.4192820177357,0.0,33.795556,90.346667,173.27111100000005,63428.23111
OD_22-20,10769.0,3131.71692656068,18189.004186032304,0.693333,681.768889,1840.604444,4109.315556000001,1202933.564
OD_22-21,10769.0,1397.7322446153782,6620.7704155586225,0.0,83.16444399999997,388.995556,1572.808889,529052.8356
OD_22-22,10769.0,3.96199275698765e-05,0.00411151014062491,0.0,0.0,0.0,0.0,0.426667
OD_22-23,10769.0,695.7854632192369,4914.964466106085,0.0,1.262222,41.502222,423.093333,476790.7822
OD_23-1,10769.0,1972.9427076677532,183944.045868355,0.0,23.448889,79.866667,237.671111,19088743.53
